id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,guests_included
3269118,RK1309 Waikiki 2240 Kuhio Ave Honolulu,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.28133,-157.82637,Entire home/apt,129,2,106,11/1/2019,1.59,41,276,Honolulu,3
3282420,Luxury Waikiki Studio at Luana #510 100% LEGAL,11497011,Bruce,Primary Urban Center,Primary Urban Center,21.28407,-157.83152,Private room,119,3,82,9/1/2019,1.25,2,293,Honolulu,1
3294207,KV1009 Waikiki 2463 Kuhio Ave Honolulu,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27654,-157.82208,Entire home/apt,95,2,134,11/20/2019,2.04,41,336,Honolulu,2
3352493,DISCOUNTED! CORNER UNIT BAMBOO STUDIO w/kitchen,15274083,Hector,Primary Urban Center,Primary Urban Center,21.27826,-157.82479,Entire home/apt,99,3,14,8/27/2019,0.3,15,3,Honolulu,2
3355273,DISCOUNTED! Dlx 1 bdrm Ocean View  Royal Garden.,15274083,Hector,Primary Urban Center,Primary Urban Center,21.28348,-157.82968,Entire home/apt,266,7,1,9/18/2016,0.03,15,0,Honolulu,1
3386000,WAIKIKI CONTEMPORARY STUDIO äÖƒFREE PARKINGäÖƒ  _„«_ìåèÈ_,2783824,Ssen,Primary Urban Center,Primary Urban Center,21.28564,-157.83436,Entire home/apt,98,1,198,11/11/2019,3,3,281,Honolulu,2
3386769,KV510 Waikiki Beach & dining 2-3 minute walk away!,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27526,-157.82364,Entire home/apt,90,2,97,11/12/2019,1.48,41,327,Honolulu,1
3458161,Awesome Spacious Apt Best Location,17427979,Daphne,Primary Urban Center,Primary Urban Center,21.28338,-157.82761,Entire home/apt,200,30,82,7/6/2019,1.27,1,275,Honolulu,2
3479044,"New 2 bed room for family, at least 30 days +",3046264,Damon Myungki,Primary Urban Center,Primary Urban Center,21.28643,-157.8291,Entire home/apt,180,20,28,3/24/2018,0.45,1,183,Honolulu,2
3486748,Amazing ocean view! ,8551876,Keith,Primary Urban Center,Primary Urban Center,21.27588,-157.82345,Entire home/apt,150,1,4,6/8/2017,0.07,3,0,Honolulu,2
3586725,waikiki free parking ocean view apartment,2759082,B,Primary Urban Center,Primary Urban Center,21.28745,-157.8382,Entire home/apt,105,4,206,11/19/2019,3.16,2,21,Honolulu,2
3689201,"Retro Cottage with Parking, 30 Days min.",18776510,Paula,Primary Urban Center,Primary Urban Center,21.3093,-157.8195,Entire home/apt,69,30,119,9/1/2019,1.84,3,365,Honolulu,1
3712380,Large Master Suite w/Sauna & Lomilomi,7324234,Karen Lucky,Primary Urban Center,Primary Urban Center,21.30543,-157.81226,Private room,115,30,88,11/23/2019,1.38,5,337,Honolulu,1
3742122,3 Minutes from Famous WAIKIKI BEACH - KV201,19136060,Loren,Primary Urban Center,Primary Urban Center,21.27473,-157.82231,Private room,85,1,65,11/15/2019,1.61,8,116,Honolulu,1
3743772,Private Large Room,13015695,Kenny,Primary Urban Center,Primary Urban Center,21.35852,-157.85365,Private room,60,1,178,11/20/2019,3.53,3,292,Honolulu,2
3776184,Modern Centralized Waikiki Retreat,3957528,Edmund,Primary Urban Center,Primary Urban Center,21.27784,-157.82139,Entire home/apt,140,30,8,5/1/2018,0.14,1,324,Honolulu,2
3791912,Surf Camp! Surf Lessons & 1 Bedroom,14825612,Vin,Primary Urban Center,Primary Urban Center,21.28594,-157.83279,Entire home/apt,118,8,22,2/16/2016,0.34,3,0,Honolulu,1
3802584,"Cozy, beautiful guest room (Kaimuki area)",19536403,Fernando,Primary Urban Center,Primary Urban Center,21.28119,-157.8019,Private room,55,2,139,11/30/2019,2.17,1,280,Honolulu,1
3824056,NICE STUDIO W/ KITCHENETTE,19673405,Yuya,Primary Urban Center,Primary Urban Center,21.28078,-157.82641,Entire home/apt,99,14,49,11/11/2019,0.85,2,145,Honolulu,2
3876524,Surf Cottage! Studio & Surf Lessons,14825612,Vin,Primary Urban Center,Primary Urban Center,21.28608,-157.83235,Entire home/apt,105,4,24,3/13/2016,0.39,3,0,Honolulu,1
3885090,Relaxing Rainforest Retreat - w/Sauna and LomiLomi,7324234,Karen Lucky,Primary Urban Center,Primary Urban Center,21.30734,-157.81375,Private room,165,30,140,11/24/2019,2.21,5,314,Honolulu,2
3890674,Luxury at the Waikiki Banyan,20130795,Gary,Primary Urban Center,Primary Urban Center,21.27436,-157.82193,Entire home/apt,125,1,58,10/12/2019,0.91,1,237,Honolulu,1
3925016,Waikiki Luxury Pacific Monarch The Diamond Suite,20333377,Deborah,Primary Urban Center,Primary Urban Center,21.27754,-157.82351,Hotel room,310,1,1,9/29/2019,0.45,5,255,Honolulu,4
3961051,Honu Studio with Pearl Harbor View - 30 day min,14040,Michael And Cristina,Primary Urban Center,Primary Urban Center,21.35324,-157.92123,Entire home/apt,79,30,173,9/22/2019,2.71,3,78,Honolulu,2
3987292,Kahala Cottage -  Cozy Kahala Home W/ Pool,10496350,Elite Vacation Rentals,Primary Urban Center,Primary Urban Center,21.27458,-157.78744,Entire home/apt,875,10,1,11/11/2014,0.02,54,327,Honolulu,4
4000441,Hawaii Studio with Private Entrance,20740920,Tina,Primary Urban Center,Primary Urban Center,21.2813,-157.79391,Private room,79,1,175,11/15/2019,2.76,1,305,Honolulu,2
4015861,Affordable Luxury in Waikiki,20821520,Matthew,Primary Urban Center,Primary Urban Center,21.28337,-157.82945,Hotel room,140,3,168,11/21/2019,2.65,2,295,Honolulu,2
4018884,Seaside Suite-Walk to Waikiki Beach/Sleep 4,395819,Evan,Primary Urban Center,Primary Urban Center,21.28176,-157.82557,Entire home/apt,99,2,228,11/16/2019,3.66,3,293,Honolulu,2
4069429,#Private Studio - Waikiki Dream,21105755,Dana,Primary Urban Center,Primary Urban Center,21.28741,-157.83386,Entire home/apt,124,1,634,11/19/2019,10.03,1,1,Honolulu,1
4086610,1 bdr apartment in Historical House,3644514,Mallorie,Primary Urban Center,Primary Urban Center,21.33048,-157.84782,Entire home/apt,50,30,30,4/29/2019,0.49,2,141,Honolulu,2
4136901,Minutes from Ocean and near Waikiki I Bed/1bath,21461017,Eva,Primary Urban Center,Primary Urban Center,21.28125,-157.81379,Entire home/apt,84,7,43,11/5/2019,0.71,1,83,Honolulu,2
4183329,Premium 1 bdrm Royal Garden Ocean View,15274083,Hector,Primary Urban Center,Primary Urban Center,21.28483,-157.8291,Entire home/apt,285,3,2,2/17/2018,0.05,15,0,Honolulu,1
4183515,Premium 2 bdrm/1 bathroom Royal Garden Ocean View,15274083,Hector,Primary Urban Center,Primary Urban Center,21.28474,-157.83105,Entire home/apt,495,3,4,12/29/2017,0.08,15,9,Honolulu,1
4183585,DISCOUNTED! 3 bdrm/2 bath Royal Garden Ocean View,15274083,Hector,Primary Urban Center,Primary Urban Center,21.28554,-157.83059,Entire home/apt,593,3,3,8/5/2019,0.07,15,9,Honolulu,4
4256582,Super Comfortable Condo Waikiki Free Parking,3332623,Tiare,Primary Urban Center,Primary Urban Center,21.27725,-157.82246,Entire home/apt,165,3,172,11/1/2019,2.75,16,285,Honolulu,1
4259101,"Ocean view 1 br,large lanai, WIFI monthly rental!",13468379,Ratana,Primary Urban Center,Primary Urban Center,21.28058,-157.82489,Entire home/apt,169,30,37,7/25/2019,0.59,2,176,Honolulu,1
4277857,Floating Getaway for Two!,19757241,Ami,Primary Urban Center,Primary Urban Center,21.29173,-157.85568,Entire home/apt,189,1,17,11/3/2019,0.31,3,69,Honolulu,2
4289880,¥_ì¥__¥_‡¥_‡_Ÿ_ÎË€ÎìÁÜÅ¬__ËÎ_©ÜÅÈ¥_ç¥_ô¥_ù¥_‹¥__¥__¥__ Great location Penthouses ,21277260,Marina,Primary Urban Center,Primary Urban Center,21.28482,-157.83188,Entire home/apt,159,21,4,6/11/2019,0.23,1,365,Honolulu,2
4326151,Private Yacht in Paradise with Cruise included!,19757241,Ami,Primary Urban Center,Primary Urban Center,21.29239,-157.8554,Entire home/apt,579,2,7,8/11/2019,0.13,3,171,Honolulu,4
4333898,Ocean Front Views Ilikai Luxury,5448114,David,Primary Urban Center,Primary Urban Center,21.285,-157.83905,Entire home/apt,175,3,45,10/28/2019,0.72,13,232,Honolulu,1
4339895,Amazing Waterfront Home Hawaii Kai,13526139,Manger,East Honolulu,East Honolulu,21.28564,-157.70902,Entire home/apt,520,3,89,12/2/2019,1.48,5,1,Honolulu,8
4359370,Suite By The Sea-Steps to Waikiki Beach,395819,Evan,Primary Urban Center,Primary Urban Center,21.27502,-157.82471,Entire home/apt,119,1,240,12/2/2019,3.89,3,218,Honolulu,1
4403342,Premium Studio Royal Garden POV,15274083,Hector,Primary Urban Center,Primary Urban Center,21.28428,-157.8294,Entire home/apt,177,3,1,8/17/2019,0.27,15,9,Honolulu,1
4403526,Premium Studio Royal Garden,15274083,Hector,Primary Urban Center,Primary Urban Center,21.28354,-157.83123,Entire home/apt,199,3,7,10/14/2019,0.17,15,4,Honolulu,1
4403646,\(*_*)/ Sunny Room,22857543,Kimberly,Primary Urban Center,Primary Urban Center,21.28174,-157.79325,Private room,55,4,140,7/14/2019,2.53,3,242,Honolulu,1
4404925,"Great Locale-Private, Charming Unit",22866726,Ila,Primary Urban Center,Primary Urban Center,21.34746,-157.85694,Entire home/apt,85,1,270,11/29/2019,4.48,1,227,Honolulu,2
4416745,Idyllic Diamond Head View,28647417,Alohana Vacations,Primary Urban Center,Primary Urban Center,21.27363,-157.81977,Entire home/apt,245,30,83,8/24/2019,1.35,12,278,Honolulu,1
4582947,Waikiki 1br suite - Honolulu - Sleeps up to 6,7054805,Eric,Primary Urban Center,Primary Urban Center,21.27967,-157.83243,Entire home/apt,289,5,22,9/21/2019,0.37,14,358,Honolulu,1
4616238,Panoramic Waikiki Penthouse,23070682,Mark,Primary Urban Center,Primary Urban Center,21.2787,-157.83134,Entire home/apt,448,5,56,11/19/2019,0.94,1,202,Honolulu,6
4670769,"Kahala 5BR/6.5BA, Pool, Spa, A/C, Walk to Beach",24161694,Betina,Primary Urban Center,Primary Urban Center,21.26022,-157.78951,Entire home/apt,1535,10,16,9/14/2019,0.32,1,178,Honolulu,10
4687356,The Heart Studio of Waikiki,24234573,Priscilla,Primary Urban Center,Primary Urban Center,21.27927,-157.82834,Entire home/apt,140,3,148,11/29/2019,2.58,2,167,Honolulu,3
4694154,Waikiki as it Should Be- Full Kitchen/Free Parking,24204324,Daniel,Primary Urban Center,Primary Urban Center,21.28634,-157.83646,Entire home/apt,150,24,6,11/19/2019,0.1,2,13,Honolulu,1
4698140,Waikiki Marina Resort (2),22267033,Jennifer,Primary Urban Center,Primary Urban Center,21.28349,-157.83879,Entire home/apt,249,1,17,2/15/2019,0.28,4,355,Honolulu,1
4706342,1 Bedroom Cozy Waikiki,20569554,Gina,Primary Urban Center,Primary Urban Center,21.28323,-157.82748,Entire home/apt,108,1,113,11/15/2019,1.87,2,149,Honolulu,1
4715181,Stunning Beachfront Studio in the Colony Surf,24244347,William,Primary Urban Center,Primary Urban Center,21.26322,-157.82036,Entire home/apt,250,21,1,1/15/2017,0.03,4,0,Honolulu,1
4727857,Kahala Townhouse near Waikiki.,17051758,Laxmi,Primary Urban Center,Primary Urban Center,21.27994,-157.78706,Private room,62,5,114,8/8/2019,1.88,1,0,Honolulu,1
4740462,Harbor Front 1-1/2 Br / 2 Ba / private parking,10235644,Dean,Primary Urban Center,Primary Urban Center,21.30651,-157.86134,Entire home/apt,160,28,43,10/8/2019,0.74,1,0,Honolulu,1
4758288,Waikiki Beach Condo | Parking | WiFi | Views,9797360,Sana,Primary Urban Center,Primary Urban Center,21.27804,-157.82273,Entire home/apt,115,30,63,11/7/2019,1.05,2,235,Honolulu,1
4769249,Marine Surf condo/free parking/free Wifi/ 14,2854578,Thomas,Primary Urban Center,Primary Urban Center,21.2793,-157.82673,Entire home/apt,139,2,75,10/17/2019,1.33,8,195,Honolulu,2
4769347,KV1004A Waikiki 2450 Prince Edward St Honolulu,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27533,-157.82233,Entire home/apt,88,2,103,11/3/2019,1.7,41,350,Honolulu,1
4785682,ä_ê¥ŸèOcean/Valley Viewsä_ê¥ŸèHot Tubä_ê¥ŸèPano Deckä_ê¥Ÿè2 Bath,24671259,Glen,Primary Urban Center,Primary Urban Center,21.29476,-157.80652,Entire home/apt,888,7,5,1/4/2019,0.09,6,19,Honolulu,4
4789943,A Gallery of Arts @Waikiki 2B+2.5B,24689609,Isaac,Primary Urban Center,Primary Urban Center,21.28725,-157.83295,Entire home/apt,195,29,7,6/30/2019,0.17,1,173,Honolulu,1
4810885,Great Views and Location in Waikiki,24779099,Dusko,Primary Urban Center,Primary Urban Center,21.28019,-157.82385,Entire home/apt,190,5,77,11/4/2019,1.33,1,288,Honolulu,2
4814617,Georgeous Studio Waikiki - Views,4336148,Joanne,Primary Urban Center,Primary Urban Center,21.28017,-157.82492,Entire home/apt,140,5,119,11/11/2019,2.06,1,64,Honolulu,1
4816300,¥_ì¥__¥_‡¥_‡_Ÿ_ÎË€_€ÂÜÅ¬¥_‡¥_¿¥_Å¥__¥_¿¥_‹_éÖÜÅçç____„ÜÅÈ¥__¥_ó¥__¥__¥_µ,19673405,Yuya,Primary Urban Center,Primary Urban Center,21.2814,-157.8265,Entire home/apt,99,14,2,1/9/2018,0.05,2,145,Honolulu,2
4824043,Walking distance to University of Hawaii,24840310,Nicole,Primary Urban Center,Primary Urban Center,21.30125,-157.82244,Private room,75,2,89,11/11/2019,1.57,1,347,Honolulu,1
4855269,Bright and Airy in Paradise,24975305,Vanessa,East Honolulu,East Honolulu,21.28273,-157.75772,Entire home/apt,200,31,138,10/27/2019,2.32,1,294,Honolulu,1
4856461,Prestigious Royal Garden Waikiki,8900546,Leos',Primary Urban Center,Primary Urban Center,21.28274,-157.82911,Entire home/apt,150,3,128,11/5/2019,2.14,13,298,Honolulu,2
4857597,Waikiki Marina Resort (3),22267033,Jennifer,Primary Urban Center,Primary Urban Center,21.28175,-157.83107,Entire home/apt,249,1,7,1/3/2019,0.12,4,358,Honolulu,1
4865314,1 blok 2 Waikiki beach & ocean view nonsmoking,25026329,Laurie,Primary Urban Center,Primary Urban Center,21.27322,-157.82222,Entire home/apt,83,28,18,10/1/2019,0.31,1,247,Honolulu,2
4891103,Penthouse Paradise,4049989,Janna,Primary Urban Center,Primary Urban Center,21.28513,-157.83808,Entire home/apt,194,1,10,11/10/2019,0.34,4,265,Honolulu,2
4891110,"""Birds of Paradise"" Luxury Condo",4049989,Janna,Primary Urban Center,Primary Urban Center,21.28591,-157.84034,Entire home/apt,256,3,16,7/20/2019,0.3,4,0,Honolulu,2
4898203,Waikiki Marina Resort (4),22267033,Jennifer,Primary Urban Center,Primary Urban Center,21.28475,-157.83743,Entire home/apt,259,1,9,1/4/2018,0.15,4,357,Honolulu,1
4902958,Lovely home with own entrance,25240699,,Primary Urban Center,Primary Urban Center,21.34208,-157.8282,Private room,100,30,43,8/27/2019,0.72,1,0,Honolulu,2
4903229,KV306 Waikiki 2463 Kuhio Ave Honolulu,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27485,-157.82397,Entire home/apt,86,2,76,9/18/2019,1.3,41,355,Honolulu,1
4931524,WOW! Waikiki View/Rooftop Pool/Free WiFi & Parking,12935418,Hunter,Primary Urban Center,Primary Urban Center,21.27935,-157.82362,Entire home/apt,99,2,180,12/1/2019,3.3,6,25,Honolulu,1
4933298,Waikiki Marina Resort (5),22267033,Jennifer,Primary Urban Center,Primary Urban Center,21.28446,-157.83942,Entire home/apt,249,1,9,1/25/2019,0.15,4,349,Honolulu,1
4951909,1 Bed Room Aparment in Diamond Head,25524319,Lisseth,Primary Urban Center,Primary Urban Center,21.26386,-157.81475,Entire home/apt,100,30,62,10/10/2019,1.04,2,329,Honolulu,2
4980012,KV1208A Waikiki 2450 Prince Edward St Honolulu,2349948,Hawaii Dream Realty TEAM,Primary Urban Center,Primary Urban Center,21.27472,-157.82375,Entire home/apt,95,2,133,11/5/2019,2.24,41,352,Honolulu,1
4993354,Waikiki Beach 1BR Condo Free Parking,25744152,Tanya,Primary Urban Center,Primary Urban Center,21.28294,-157.82807,Entire home/apt,149,10,39,3/5/2019,0.67,1,249,Honolulu,2
5021485,Hawaiian Family Home in Honolulu,25909395,Rachel,Primary Urban Center,Primary Urban Center,21.31652,-157.83453,Private room,79,10,48,10/2/2019,0.81,1,72,Honolulu,2
5060498,BEAUTIFUL NEW CONDO IN WAIKIKI,25869705,Tony And Isabel,Primary Urban Center,Primary Urban Center,21.28588,-157.83656,Entire home/apt,125,30,30,4/6/2019,0.51,2,0,Honolulu,1
5063956,Waikiki Four Paddle ocean view cond,20042576,Masa,Primary Urban Center,Primary Urban Center,21.28126,-157.82813,Entire home/apt,97,30,32,3/10/2017,0.55,3,233,Honolulu,4
5068700,WB2513 Waikiki 201 Ohua Ave Honolulu,12370863,Diana,Primary Urban Center,Primary Urban Center,21.27408,-157.82061,Entire home/apt,179,2,85,10/27/2019,1.45,9,232,Honolulu,1
5069775,Awesome Ocean and Diamond Head view,26179957,Jan And Charlie,East Honolulu,East Honolulu,21.28224,-157.78029,Entire home/apt,300,14,4,8/12/2018,0.09,1,346,Honolulu,1
5078190,LOVELY MANOA RAINFOREST STUDIO,26224874,Dale Moana,Primary Urban Center,Primary Urban Center,21.31273,-157.79812,Entire home/apt,125,1,158,11/12/2019,2.68,1,225,Honolulu,2
5138295,Mamma Mia!  It's Beautiful!,26567464,Liane,East Honolulu,East Honolulu,21.31001,-157.67252,Entire home/apt,340,4,46,10/1/2019,0.78,4,308,Honolulu,3
5139129,Beachside studio in Kahala,25524319,Lisseth,Primary Urban Center,Primary Urban Center,21.271,-157.77983,Entire home/apt,100,30,93,9/20/2019,1.6,2,324,Honolulu,1
5143921,Oh My!  It's Beautiful!,26567464,Liane,East Honolulu,East Honolulu,21.30997,-157.67305,Entire home/apt,380,4,27,7/15/2019,0.46,4,327,Honolulu,3
5170788,2bdrm&2Bath Rent for One PRIVATE ROOM,13167511,Amy Ogasawara,Primary Urban Center,Primary Urban Center,21.27828,-157.82287,Private room,65,30,109,9/28/2019,1.86,1,27,Honolulu,1
5195095,Water front tranquility on the Marina. Private,26383025,Judi,East Honolulu,East Honolulu,21.28945,-157.70999,Entire home/apt,120,3,63,11/5/2019,1.77,1,12,Honolulu,2
5204482,Private Spacious 2BR 3BED Hike Snorkel Beach Gears,23639133,Saori,East Honolulu,East Honolulu,21.28061,-157.69657,Entire home/apt,159,30,87,9/20/2019,1.52,1,160,Honolulu,2
5228832,Cozy and Convenient!,27058020,Danny,East Honolulu,East Honolulu,21.27832,-157.75283,Entire home/apt,110,3,108,11/25/2019,1.91,1,83,Honolulu,1
5239302,MasterBedroom Safe Clean  Hanauma Bay 30 Days Plus,27114189,ToDD,East Honolulu,East Honolulu,21.2937,-157.70786,Private room,68,1,89,10/30/2019,1.64,3,140,Honolulu,1
5273656,Large Studio in Downtown Honolulu near Waikiki,23038810,Vinny,Primary Urban Center,Primary Urban Center,21.30911,-157.86053,Entire home/apt,125,1,132,11/27/2019,2.27,2,214,Honolulu,4
5280111,1 Bedroom close to Beach w/Parking,27333416,Farid,Primary Urban Center,Primary Urban Center,21.27386,-157.82217,Entire home/apt,160,1,37,11/19/2019,0.66,1,272,Honolulu,2
5287927,Studio By The Beautiful Sea,27381003,Priscilla,Primary Urban Center,Primary Urban Center,21.27301,-157.82267,Entire home/apt,86,6,80,11/18/2019,1.38,2,173,Honolulu,1
5297685,Tropical Home w/t Private Pool Near Hanauma Bay,27439391,Reny,East Honolulu,East Honolulu,21.2929,-157.72494,Entire home/apt,390,2,23,7/20/2019,0.4,5,118,Honolulu,1
5307578,ä_ê¥ŸèOcean/Valley Viewä_ê¥ŸèVan Includedä_ê¥ŸèHot Tubä_ê¥Ÿè3 Bath,24671259,Glen,Primary Urban Center,Primary Urban Center,21.29454,-157.80713,Entire home/apt,299,7,19,10/17/2019,0.71,6,241,Honolulu,4
5307830,ä_ê¥ŸèOcean/City Viewsä_ê¥ŸèVan Includedä_ê¥ŸèHot Tubä_ê¥Ÿè3 Bath,24671259,Glen,Primary Urban Center,Primary Urban Center,21.29373,-157.80855,Entire home/apt,299,7,17,5/20/2019,0.64,6,174,Honolulu,4
5307906,ä_ê¥ŸèOcean/Valley Viewsä_ê¥ŸèHot Tubä_ê¥ŸèVan Inclä_ê¥Ÿè3 Bath,24671259,Glen,Primary Urban Center,Primary Urban Center,21.29525,-157.80699,Entire home/apt,249,7,14,11/18/2019,0.46,6,187,Honolulu,4
5310629,Waikiki Beach 1 bedroom,15978055,Joe,Primary Urban Center,Primary Urban Center,21.27806,-157.83009,Entire home/apt,225,7,4,12/31/2018,0.07,1,347,Honolulu,1
5318236,Botanical Garden Master Suite for Long Stays,5856233,Rene,Primary Urban Center,Primary Urban Center,21.32074,-157.8559,Private room,86,30,12,9/4/2019,0.22,3,222,Honolulu,1
5326957,"""BlueOcean""Sailing away in Paradise (Legal Rental)",3317450,Angie,Primary Urban Center,Primary Urban Center,21.28217,-157.83916,Entire home/apt,289,5,179,11/10/2019,3.1,4,279,Honolulu,2
5386013,LEGAL RENTAL-OCEAN VIEW WAIKIKI near beach    *102,11763720,Richard,Primary Urban Center,Primary Urban Center,21.27559,-157.82328,Entire home/apt,79,1,127,11/15/2019,2.8,20,1,Honolulu,2
5386021,LEGAL RENTAL-LARGE WAIKIKI APT -  Low PRICE!!! 55a,11763720,Richard,Primary Urban Center,Primary Urban Center,21.27651,-157.82362,Entire home/apt,75,1,123,11/11/2019,2.71,20,343,Honolulu,2
5386028,LEGAL RENTAL-STEPS       to        BEACH!!!    *41,11763720,Richard,Primary Urban Center,Primary Urban Center,21.2753,-157.82209,Entire home/apt,69,1,109,11/12/2019,2.3,20,336,Honolulu,2
5387120,Waikiki Studio Canal/Mountain View äÖƒ LEGAL RENTAL,27927193,Jackie & Matt,Primary Urban Center,Primary Urban Center,21.2878,-157.83234,Entire home/apt,86,1,146,11/18/2019,2.51,3,317,Honolulu,1
